Target_function
0.12490425771976282
0.12803078531123135
0.1341448323877454
0.1379871703081227
0.14053055370010004
0.14352787649847304
0.14758688624711336
0.15192740929670162
0.15599212768689902
0.15934346358701057
0.1603831104690717
0.025178944040876172
0.03085182243765619
0.032596316863738234
0.03701915549240298
0.029164823462161343
0.030054757697596884
0.03359827803660298
0.03536495998314565
0.03520872047480644
0.0402358451877006
0.04378932453416784
0.04546183452453023
0.049186397234655344
0.059821879569231046
0.05973558019751091
0.06294690163110639
0.06548481449387678
0.04689487848372925
0.030720010387561225
0.03236033566755331
0.018159530944054036
-0.02661981128681662
-0.029606411253790266
-0.025587538577419244
-0.026728891958901324
-0.028712457171793604
-0.024992248247934945
-0.023336940814256135
-0.022436066311720848
-0.020688721049896608
-0.020854809928191054
-0.019232924086107772
-0.019232924086107772
-0.017758401943092805
-0.014082530768716295
-0.012804552609382291
-0.011968610935470081
-0.009591344287861736
-0.011049241691140965
-0.009288894728484043
-0.008402927809710137
-0.00601737821072984
-0.005237271892242268
-0.004792404935412609
-0.0031163930914993587
-0.0014595858568234865
0.001896929317019791
0.004313499301416945
0.005045663502635245
0.004515312437546715
0.004515312437546715
0.006338973031416284
0.008774654673974425
0.010407670150070936
0.012110487036767315
0.012998608737548045
0.012998608737548045
0.014680148674276305
-0.029716735900156444
-0.02886223415248662
-0.02791662060925515
-0.02732305590459999
-0.024517765201795994
-0.024517765201795994
-0.024517765201795994
-0.022891494655966182
-0.022891494655966182
-0.022157781750917926
-0.021222583370635262
-0.01939398563925976
-0.017680664247368305
-0.01606573024117608
-0.015211228493506257
-0.01678228497859413
-0.016173874173306402
-0.020819373707853583
-0.019895514679079573
-0.019895514679079573
-0.019895514679079573
-0.019895514679079573
-0.019045214683088063
-0.019045214683088063
-0.019223506396733703
-0.017470741658244804
-0.015754331617039652
-0.013948092923492195
-0.013948092923492195
-0.013948092923492195
-0.013948092923492195
-0.013948092923492195
-0.012184503554508841
-0.011311296537807047
-0.011311296537807047
-0.011311296537807047
-0.010488320016879826
-0.010488320016879826
-0.007940889020201236
-0.007926981350782458
-0.00710364009001796
-0.00710364009001796
-0.006133746122199524
-0.006133746122199524
-0.005167934828465448
-0.005167934828465448
-0.005167934828465448
-0.005167934828465448
-0.005167934828465448
-0.005167934828465448
-0.005167934828465448
-0.005167934828465448
-0.005687294650553787
-0.0035840302403852276
-0.0035840302403852276
-0.0035840302403852276
-0.0035840302403852276
-0.0035840302403852276
-0.005602849864673132
-0.053514144929760754
-0.053514144929760754
-0.053527141546433066
-0.052712233988101875
-0.05184757435364867
-0.05090958370423093
-0.0501380621904689
-0.0501380621904689
-0.0495254848842519
-0.047847514751152787
-0.04699397961523938
-0.04614049203689341
-0.04580309379686143
-0.04580309379686143
-0.04580309379686143
-0.047798353903791224
-0.046938022054095585
-0.046938022054095585
-0.046938022054095585
-0.046938022054095585
-0.046938022054095585
-0.04691083154109682
-0.04691083154109682
-0.0461373332422938
-0.0461373332422938
-0.04612423411893102
-0.04522042021617567
-0.044405512657844426
-0.044405512657844426
-0.044405512657844426
-0.044405512657844426
-0.044405512657844426
-0.04348808146518379
-0.042660257623546693
-0.041706002665982345
-0.041706002665982345
-0.041706002665982345
-0.041706002665982345
-0.041706002665982345
-0.0401939913690772
-0.0401939913690772
-0.0401939913690772
-0.0401939913690772
-0.0401939913690772
-0.0401939913690772
-0.03920758721358031
-0.03920758721358031
-0.03920758721358031
-0.03920758721358031
-0.03920758721358031
-0.03920758721358031
-0.03920758721358031
-0.03920758721358031
-0.03920758721358031
-0.03920758721358031
-0.03920758721358031
-0.038440267294006625
-0.038440267294006625
-0.038440267294006625
-0.03771695842087708
-0.03771695842087708
-0.03771695842087708
-0.03771695842087708
-0.03771695842087708
-0.03771695842087708
-0.036799527228216444
-0.036799527228216444
-0.036799527228216444
-0.036799527228216444
-0.036799527228216444
-0.036799527228216444
-0.036799527228216444
-0.03604159340191415
-0.03604159340191415
-0.03604159340191415
-0.03512416220925363
-0.03512416220925363
-0.03512416220925363
-0.03512416220925363
-0.0343526406954916
-0.03432914119457264
-0.0334819452384979
-0.0334819452384979
-0.0334819452384979
-0.0334819452384979
-0.0334819452384979
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.033488865972238546
-0.03449613634529225
-0.03449613634529225
-0.03449613634529225
-0.03449613634529225
-0.03449613634529225
-0.03449613634529225
-0.03449613634529225
-0.03449613634529225
-0.03449613634529225
-0.03449613634529225
-0.03449613634529225
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03379798142751311
-0.03385107967612039
-0.03385107967612039
-0.03385107967612039
-0.03385107967612039
-0.03385107967612039
-0.03385107967612039
-0.03387761078284579
-0.03387761078284579
-0.03387761078284579
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03302752293577982
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
-0.03301432583732167
