individual,group,accuracy
0.005895945098162586,4.053106639349927e-06,0.9532
0.005895945098162586,4.053106639349927e-06,0.9536
0.005895945098162586,4.053106639349927e-06,0.954
0.005895945098162586,4.053106639349927e-06,0.9548000000000001
0.005895945098162586,4.053106639349927e-06,0.9556
0.005895945098162586,4.053106639349927e-06,0.9564
0.005895945098162586,4.053106639349927e-06,0.9564
0.005895945098162586,4.053106639349927e-06,0.9572
0.006321412985707097,2.6671784261184007e-06,0.9588000000000001
0.006312599198146608,2.7500751230786777e-06,0.9596000000000001
0.00629921957113751,2.6857336867610807e-06,0.9596000000000001
0.0062984902044487005,2.655889602293211e-06,0.9604000000000001
0.0062984902044487005,2.655889602293211e-06,0.9608000000000001
0.0062984902044487005,2.655889602293211e-06,0.9612
0.0062984902044487005,2.655889602293211e-06,0.962
0.006272243224112863,2.6441169495451764e-06,0.9628000000000001
0.006272243224112863,2.6441169495451764e-06,0.9640000000000001
0.006272243224112863,2.6441169495451764e-06,0.9640000000000001
0.006271513857424054,2.616348951320259e-06,0.9652000000000001
0.006271513857424054,2.616348951320259e-06,0.9656
0.006271513857424054,2.616348951320259e-06,0.9668
0.006271513857424054,2.616348951320259e-06,0.9668
0.006271513857424054,2.616348951320259e-06,0.9672000000000001
0.006271513857424054,2.616348951320259e-06,0.9680000000000001
0.006264581816073048,2.6604668683440816e-06,0.9680000000000001
0.006264581816073048,2.6604668683440816e-06,0.9680000000000001
0.006264581816073048,2.6604668683440816e-06,0.9680000000000001
0.006264581816073048,2.6604668683440816e-06,0.9680000000000001
0.006264581816073048,2.6604668683440816e-06,0.9684
0.0062457732945976115,2.2968478321144757e-06,0.9684
0.0062457732945976115,2.2968478321144757e-06,0.9684
0.0062457732945976115,2.2968478321144757e-06,0.9688000000000001
0.0062457732945976115,2.2968478321144757e-06,0.9692000000000001
0.0062457732945976115,2.2968478321144757e-06,0.9696
0.0062457732945976115,2.2968478321144757e-06,0.9696
0.0062457732945976115,2.2968478321144757e-06,0.9696
0.0062457732945976115,2.2968478321144757e-06,0.9696
0.0062457732945976115,2.2968478321144757e-06,0.9696
0.006245043927908803,2.2673534112004353e-06,0.97
0.006245043927908803,2.2673534112004353e-06,0.97
0.006245043927908803,2.2673534112004353e-06,0.97
0.006674673506521991,2.242679844719496e-06,0.9704
0.006644287294241551,2.3035611592131458e-06,0.9704
0.006644287294241551,2.3035611592131458e-06,0.9716
0.006644287294241551,2.3035611592131458e-06,0.9716
0.006644287294241551,2.3035611592131458e-06,0.9716
