individual,group,accuracy
0.005895945098162586,4.053106639349927e-06,0.77
0.005895945098162586,4.053106639349927e-06,0.772
0.011089084612952806,9.570964781501525e-06,0.774
0.005895945098162586,4.053106639349927e-06,0.772
0.005895945098162586,4.053106639349927e-06,0.776
0.005895945098162586,4.053106639349927e-06,0.778
0.005895945098162586,4.053106639349927e-06,0.782
0.005895945098162586,4.053106639349927e-06,0.782
0.005895945098162586,4.053106639349927e-06,0.784
0.005895945098162586,4.053106639349927e-06,0.788
0.005895945098162586,4.053106639349927e-06,0.794
0.005895945098162586,4.053106639349927e-06,0.796
0.005888768213484907,4.113528515560175e-06,0.804
0.005888768213484907,4.113528515560175e-06,0.806
0.005888768213484907,4.113528515560175e-06,0.808
0.005888768213484907,4.113528515560175e-06,0.81
0.005888768213484907,4.113528515560175e-06,0.812
0.005888768213484907,4.113528515560175e-06,0.816
0.005888768213484907,4.113528515560175e-06,0.818
0.005888768213484907,4.113528515560175e-06,0.82
0.006313751577667281,2.683238051938287e-06,0.824
0.006313751577667281,2.683238051938287e-06,0.828
0.006313751577667281,2.683238051938287e-06,0.828
0.006313751577667281,2.683238051938287e-06,0.83
0.006313751577667281,2.683238051938287e-06,0.832
0.006313751577667281,2.683238051938287e-06,0.832
0.0063003719506581814,2.6094793846301916e-06,0.832
0.0063003719506581814,2.6094793846301916e-06,0.834
0.0063003719506581814,2.6094793846301916e-06,0.834
0.0063003719506581814,2.6094793846301916e-06,0.836
0.0063003719506581814,2.6094793846301916e-06,0.838
0.0063003719506581814,2.6094793846301916e-06,0.838
0.0063003719506581814,2.6094793846301916e-06,0.84
0.0063003719506581814,2.6094793846301916e-06,0.844
0.0063003719506581814,2.6094793846301916e-06,0.846
0.0063003719506581814,2.6094793846301916e-06,0.846
0.0063003719506581814,2.6094793846301916e-06,0.848
0.0063003719506581814,2.6094793846301916e-06,0.848
0.0063003719506581814,2.6094793846301916e-06,0.848
0.0063003719506581814,2.6094793846301916e-06,0.848
0.006299642583969373,2.5825765450223604e-06,0.852
0.006298913217280564,2.5568829391126377e-06,0.854
0.006298913217280564,2.5568829391126377e-06,0.854
0.006298913217280564,2.5568829391126377e-06,0.854
0.006298913217280564,2.5568829391126377e-06,0.856
0.006298913217280564,2.5568829391126377e-06,0.856
0.006298913217280564,2.5568829391126377e-06,0.856
