individual,group,accuracy
0.29285681605251374,0.0002114312350381231,0.922
0.29285681605251374,0.0002114312350381231,0.922
0.29285681605251374,0.0002114312350381231,0.923
0.29285681605251374,0.0002114312350381231,0.923
0.29285681605251374,0.0002114312350381231,0.924
0.29285681605251374,0.0002114312350381231,0.926
0.29425383907818803,0.000198222090202225,0.927
0.29425383907818803,0.000198222090202225,0.927
0.29425383907818803,0.000198222090202225,0.928
0.29425383907818803,0.000198222090202225,0.93
0.29425383907818803,0.000198222090202225,0.931
0.29425383907818803,0.000198222090202225,0.931
0.29425383907818803,0.000198222090202225,0.932
0.29425383907818803,0.000198222090202225,0.932
0.29425383907818803,0.000198222090202225,0.932
0.28313825637407275,0.0003023328097171663,0.934
0.28313825637407275,0.0003023328097171663,0.934
0.28313825637407275,0.0003023328097171663,0.934
0.28313825637407275,0.0003023328097171663,0.935
0.28313825637407275,0.0003023328097171663,0.935
0.28313825637407275,0.0003023328097171663,0.935
0.28313825637407275,0.0003023328097171663,0.935
0.28313825637407275,0.0003023328097171663,0.935
0.28313825637407275,0.0003023328097171663,0.935
0.28313825637407275,0.0003023328097171663,0.936
0.28313825637407275,0.0003023328097171663,0.936
0.28313825637407275,0.0003023328097171663,0.936
0.28313825637407275,0.0003023328097171663,0.936
0.28313825637407275,0.0003023328097171663,0.936
0.28313825637407275,0.0003023328097171663,0.938
0.28313825637407275,0.0003023328097171663,0.938
0.28313825637407275,0.0003023328097171663,0.94
0.28313825637407275,0.0003023328097171663,0.941
0.28313825637407275,0.0003023328097171663,0.941
0.28313825637407275,0.0003023328097171663,0.941
0.28313825637407275,0.0003023328097171663,0.941
0.28313825637407275,0.0003023328097171663,0.941
0.28313825637407275,0.0003023328097171663,0.941
0.28313825637407275,0.0003023328097171663,0.942
0.28313825637407275,0.0003023328097171663,0.942
0.28313825637407275,0.0003023328097171663,0.942
0.28313825637407275,0.0003023328097171663,0.942
0.28313825637407275,0.0003023328097171663,0.943
0.28313825637407275,0.0003023328097171663,0.944
0.28313825637407275,0.0003023328097171663,0.944
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.945
0.28313825637407275,0.0003023328097171663,0.947
0.28313825637407275,0.0003023328097171663,0.947
0.28313825637407275,0.0003023328097171663,0.947
0.28313825637407275,0.0003023328097171663,0.948
0.28313825637407275,0.0003023328097171663,0.949
0.28313825637407275,0.0003023328097171663,0.949
0.28313825637407275,0.0003023328097171663,0.949
0.28313825637407275,0.0003023328097171663,0.95
0.28313825637407275,0.0003023328097171663,0.95
0.28313825637407275,0.0003023328097171663,0.95
0.28313825637407275,0.0003023328097171663,0.95
0.28313825637407275,0.0003023328097171663,0.95
0.28313825637407275,0.0003023328097171663,0.95
0.28313825637407275,0.0003023328097171663,0.951
0.28313825637407275,0.0003023328097171663,0.951
0.28313825637407275,0.0003023328097171663,0.951
0.28313825637407275,0.0003023328097171663,0.951
0.28313825637407275,0.0003023328097171663,0.951
0.28313825637407275,0.0003023328097171663,0.951
0.28313825637407275,0.0003023328097171663,0.951
0.28313825637407275,0.0003023328097171663,0.951
0.28313825637407275,0.0003023328097171663,0.953
0.28313825637407275,0.0003023328097171663,0.953
0.28313825637407275,0.0003023328097171663,0.953
0.28313825637407275,0.0003023328097171663,0.953
0.28313825637407275,0.0003023328097171663,0.953
0.28313825637407275,0.0003023328097171663,0.953
0.28313825637407275,0.0003023328097171663,0.953
0.28313825637407275,0.0003023328097171663,0.953
0.28313825637407275,0.0003023328097171663,0.954
0.28313825637407275,0.0003023328097171663,0.954
0.28313825637407275,0.0003023328097171663,0.955
0.28313825637407275,0.0003023328097171663,0.955
0.28313825637407275,0.0003023328097171663,0.956
0.28313825637407275,0.0003023328097171663,0.956
0.28313825637407275,0.0003023328097171663,0.956
0.28313825637407275,0.0003023328097171663,0.956
0.28313825637407275,0.0003023328097171663,0.956
0.28313825637407275,0.0003023328097171663,0.957
0.28313825637407275,0.0003023328097171663,0.957
0.28313825637407275,0.0003023328097171663,0.957
0.28313825637407275,0.0003023328097171663,0.957
0.28313825637407275,0.0003023328097171663,0.957
0.28313825637407275,0.0003023328097171663,0.957
0.28313825637407275,0.0003023328097171663,0.957
0.2812808942823685,0.00034959265059840205,0.957
0.2812808942823685,0.00034959265059840205,0.957
0.2812808942823685,0.00034959265059840205,0.957
0.2812808942823685,0.00034959265059840205,0.958
0.2812808942823685,0.00034959265059840205,0.958
0.2812808942823685,0.00034959265059840205,0.958
0.2812808942823685,0.00034959265059840205,0.958
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.959
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.96
0.2812808942823685,0.00034959265059840205,0.961
0.2812808942823685,0.00034959265059840205,0.961
0.28091356110010407,0.00035079378416364977,0.961
0.28091356110010407,0.00035079378416364977,0.961
0.28091356110010407,0.00035079378416364977,0.961
0.28091356110010407,0.00035079378416364977,0.961
0.28091356110010407,0.00035079378416364977,0.961
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.962
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.28091356110010407,0.00035079378416364977,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.963
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.964
0.27744757988337543,0.00042644510635907347,0.965
0.27744757988337543,0.00042644510635907347,0.965
0.27744757988337543,0.00042644510635907347,0.965
0.27744757988337543,0.00042644510635907347,0.966
0.27744757988337543,0.00042644510635907347,0.966
0.27744757988337543,0.00042644510635907347,0.966
0.27744757988337543,0.00042644510635907347,0.966
0.27744757988337543,0.00042644510635907347,0.966
0.27744757988337543,0.00042644510635907347,0.966
0.27744757988337543,0.00042644510635907347,0.966
0.27744757988337543,0.00042644510635907347,0.966
0.27744757988337543,0.00042644510635907347,0.966
0.27744757988337543,0.00042644510635907347,0.966
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
0.27744757988337543,0.00042644510635907347,0.967
