0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3339118674417127,0.329333297468624,0.3321179416328826,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.3337923065292987,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3339118674417127,0.329333297468624,0.3283280952793875,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.3337923065292987,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3339118674417127,0.329333297468624,0.3283280952793875,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.3337923065292987,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3339118674417127,0.329333297468624,0.3283280952793875,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3339118674417127,0.329333297468624,0.3283280952793875,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3339118674417127,0.329333297468624,0.3283280952793875,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3339118674417127,0.329333297468624,0.3283280952793875,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3339118674417127,0.3266697382148252,0.3283280952793875,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3339118674417127,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3339118674417127,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.3374139319678373,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.33534041502104067,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.33534041502104067,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.33534041502104067,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.33534041502104067,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.33534041502104067,0.3363550456379108,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.33534041502104067,0.3333433800276284,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.33534041502104067,0.3333433800276284,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.33534041502104067,0.3333433800276284,0.33159452308867254,0.3328011009998412,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.33534041502104067,0.3333433800276284,0.33159452308867254,0.3305349053388514,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.3332410659707346,0.3333433800276284,0.33159452308867254,0.3305349053388514,0.2199312714776632,0.3340370631011024
0.3353156594702491,0.3349659614365495,0.32923678575852483,0.3304297487719823,0.3266697382148252,0.32640315639165474,0.33283591749977565,0.3332410659707346,0.33027034069441735,0.33159452308867254,0.3305349053388514,0.2199312714776632,0.3340370631011024
