3.442857142857143,3.5,3.442857142857143,3.442857142857143
3.103954081632653,3.15,3.103954081632653,3.103954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
2.803954081632653,2.85,2.803954081632653,2.803954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
1.4000000000000001,1.35,1.4000000000000001,1.4000000000000001
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.192857142857143,3.15,3.192857142857143,3.192857142857143
3.453954081632653,3.5,3.453954081632653,3.453954081632653
-0.04604591836734695,0.0,-0.04604591836734695,-0.04604591836734695
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
2.803954081632653,2.85,2.803954081632653,2.803954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
2.803954081632653,2.85,2.803954081632653,2.803954081632653
2.803954081632653,2.85,2.803954081632653,2.803954081632653
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.453954081632653,3.5,3.453954081632653,3.453954081632653
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
2.803954081632653,2.85,2.803954081632653,2.803954081632653
1.3039540816326531,1.35,1.3039540816326531,1.3039540816326531
-0.04604591836734695,0.0,-0.04604591836734695,-0.04604591836734695
2.803954081632653,2.85,2.803954081632653,2.803954081632653
3.192857142857143,3.15,3.192857142857143,3.192857142857143
3.803954081632653,3.85,3.803954081632653,3.803954081632653
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
-0.04604591836734695,0.0,-0.04604591836734695,-0.04604591836734695
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.103954081632653,3.15,3.103954081632653,3.103954081632653
-0.04604591836734695,0.0,-0.04604591836734695,-0.04604591836734695
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.85,3.85,3.85,3.85
1.3039540816326531,1.35,1.3039540816326531,1.3039540816326531
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
1.3039540816326531,1.35,1.3039540816326531,1.3039540816326531
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.803954081632653,3.85,3.803954081632653,3.803954081632653
-0.04604591836734695,0.0,-0.04604591836734695,-0.04604591836734695
3.103954081632653,3.15,3.103954081632653,3.103954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.103954081632653,3.15,3.103954081632653,3.103954081632653
3.103954081632653,3.15,3.103954081632653,3.103954081632653
2.803954081632653,2.85,2.803954081632653,2.803954081632653
2.2642857142857142,2.2,2.2642857142857142,2.2642857142857142
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.453954081632653,3.5,3.453954081632653,3.453954081632653
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.6999999999999997,3.85,3.6999999999999997,3.6999999999999997
-0.04604591836734695,0.0,-0.04604591836734695,-0.04604591836734695
3.142857142857143,3.15,3.142857142857143,3.142857142857143
3.453954081632653,3.5,3.453954081632653,3.453954081632653
3.75,3.85,3.75,3.75
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.103954081632653,3.15,3.103954081632653,3.103954081632653
3.85,3.85,3.85,3.85
3.103954081632653,3.15,3.103954081632653,3.103954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
2.803954081632653,2.85,2.803954081632653,2.803954081632653
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.803954081632653,3.85,3.803954081632653,3.803954081632653
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.453954081632653,3.5,3.453954081632653,3.453954081632653
3.103954081632653,3.15,3.103954081632653,3.103954081632653
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
2.8142857142857145,2.85,2.8142857142857145,2.8142857142857145
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
2.2642857142857142,2.2,2.2642857142857142,2.2642857142857142
3.453954081632653,3.5,3.453954081632653,3.453954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
3.103954081632653,3.15,3.103954081632653,3.103954081632653
3.85,3.85,3.85,3.85
3.5,3.5,3.5,3.5
-0.04604591836734695,0.0,-0.04604591836734695,-0.04604591836734695
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
2.803954081632653,2.85,2.803954081632653,2.803954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
2.1539540816326532,2.2,2.1539540816326532,2.1539540816326532
3.85,3.85,3.85,3.85
2.803954081632653,2.85,2.803954081632653,2.803954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.803954081632653,3.85,3.803954081632653,3.803954081632653
3.453954081632653,3.5,3.453954081632653,3.453954081632653
3.4928571428571433,3.5,3.4928571428571433,3.4928571428571433
3.4928571428571433,3.5,3.4928571428571433,3.4928571428571433
