3.442857142857143,3.5,3.442857142857143.1
3.103954081632653,3.15,3.4928571428571438
3.803954081632653,3.85,3.2928571428571423
2.803954081632653,2.85,3.207142857142857
3.453954081632653,3.5,3.192857142857143
1.4,1.35,1.4
2.153954081632653,2.2,3.014285714285714
3.192857142857143,3.15,3.192857142857143
3.453954081632653,3.5,3.142857142857143
-0.0460459183673469,0.0,3.3428571428571425
2.153954081632653,2.2,2.0785714285714287
2.153954081632653,2.2,2.585714285714286
3.803954081632653,3.85,3.3428571428571425
3.453954081632653,3.5,3.3428571428571425
2.803954081632653,2.85,3.142857142857143
3.803954081632653,3.85,3.3428571428571425
3.803954081632653,3.85,2.957142857142857
3.803954081632653,3.85,3.442857142857143
2.153954081632653,2.2,2.45
2.803954081632653,2.85,3.3500000000000005
2.803954081632653,2.85,3.142857142857143
2.153954081632653,2.2,3.6
3.453954081632653,3.5,3.392857142857143
2.153954081632653,2.2,2.6357142857142857
2.803954081632653,2.85,3.207142857142857
1.3039540816326531,1.35,3.3428571428571425
-0.0460459183673469,0.0,3.192857142857143
2.803954081632653,2.85,2.992857142857143
3.192857142857143,3.15,3.192857142857143
3.803954081632653,3.85,3.2928571428571423
2.153954081632653,2.2,3.2428571428571438
-0.0460459183673469,0.0,2.5357142857142856
3.803954081632653,3.85,3.4928571428571438
3.103954081632653,3.15,3.3428571428571425
-0.0460459183673469,0.0,3.3428571428571425
2.153954081632653,2.2,2.0785714285714287
3.85,3.85,3.85
1.3039540816326531,1.35,2.0785714285714287
3.803954081632653,3.85,3.4928571428571438
3.803954081632653,3.85,3.4928571428571438
3.453954081632653,3.5,3.057142857142857
1.3039540816326531,1.35,2.3285714285714287
2.153954081632653,2.2,2.5357142857142856
3.803954081632653,3.85,2.785714285714286
-0.0460459183673469,0.0,3.4928571428571438
3.103954081632653,3.15,2.0785714285714287
3.803954081632653,3.85,3.242857142857143
3.103954081632653,3.15,3.5500000000000003
3.103954081632653,3.15,2.6357142857142857
2.803954081632653,2.85,3.014285714285714
2.2642857142857142,2.2,2.2642857142857142
2.153954081632653,2.2,2.6357142857142857
3.453954081632653,3.5,3.3428571428571425
2.153954081632653,2.2,2.45
3.7,3.85,3.7
-0.0460459183673469,0.0,2.9785714285714286
3.142857142857143,3.15,3.142857142857143
3.453954081632653,3.5,3.142857142857143
3.75,3.85,3.75
2.153954081632653,2.2,2.0785714285714287
3.103954081632653,3.15,2.6214285714285714
3.85,3.85,3.85
3.103954081632653,3.15,3.057142857142857
3.453954081632653,3.5,3.0500000000000003
3.453954081632653,3.5,3.2428571428571438
3.803954081632653,3.85,3.057142857142857
3.453954081632653,3.5,3.057142857142857
3.803954081632653,3.85,3.442857142857143
3.453954081632653,3.5,3.3428571428571425
2.803954081632653,2.85,3.3428571428571425
2.153954081632653,2.2,2.5357142857142856
3.803954081632653,3.85,2.7214285714285715
2.153954081632653,2.2,2.8142857142857145
3.453954081632653,3.5,3.192857142857143
3.103954081632653,3.15,2.9785714285714286
2.153954081632653,2.2,2.907142857142857
3.803954081632653,3.85,2.842857142857143
3.803954081632653,3.85,2.907142857142857
3.803954081632653,3.85,3.4928571428571438
2.8142857142857145,2.85,2.8142857142857145
3.803954081632653,3.85,3.4928571428571438
3.453954081632653,3.5,3.2928571428571423
2.2642857142857142,2.2,2.2642857142857142
3.453954081632653,3.5,3.3428571428571425
3.453954081632653,3.5,2.442857142857143
3.103954081632653,3.15,2.992857142857143
3.85,3.85,3.85
3.5,3.5,3.5
-0.0460459183673469,0.0,2.5357142857142856
3.803954081632653,3.85,3.3428571428571425
3.453954081632653,3.5,3.392857142857143
2.803954081632653,2.85,3.142857142857143
3.803954081632653,3.85,3.442857142857143
2.153954081632653,2.2,2.3285714285714287
3.85,3.85,3.85
2.803954081632653,2.85,2.7142857142857144
3.803954081632653,3.85,3.4928571428571438
3.803954081632653,3.85,3.0500000000000003
3.453954081632653,3.5,3.3428571428571425
3.4928571428571438,3.5,3.4928571428571438
3.4928571428571438,3.5,3.4928571428571438
2.153954081632653,2.2,2.957142857142857
2.803954081632653,2.85,2.992857142857143
3.103954081632653,3.15,3.3428571428571425
3.803954081632653,3.85,3.2928571428571423
3.453954081632653,3.5,2.2642857142857142
2.153954081632653,2.2,3.057142857142857
3.142857142857143,3.15,3.142857142857143
3.453954081632653,3.5,2.8642857142857143
3.803954081632653,3.85,3.014285714285714
2.153954081632653,2.2,2.4
3.453954081632653,3.5,3.0428571428571423
3.453954081632653,3.5,3.142857142857143
3.803954081632653,3.85,3.392857142857143
3.453954081632653,3.5,3.2428571428571438
2.803954081632653,2.85,3.3428571428571425
3.803954081632653,3.85,3.4928571428571438
3.453954081632653,3.5,3.142857142857143
3.7,3.5,3.7
3.803954081632653,3.85,3.65
3.4928571428571438,3.5,3.4928571428571438
3.803954081632653,3.85,3.057142857142857
3.803954081632653,3.85,3.4928571428571438
3.453954081632653,3.5,3.0428571428571423
3.103954081632653,3.15,3.3428571428571425
3.803954081632653,3.85,3.4928571428571438
3.453954081632653,3.5,3.192857142857143
3.803954081632653,3.85,3.4928571428571438
3.803954081632653,3.85,3.4928571428571438
3.142857142857143,3.15,3.142857142857143
3.803954081632653,3.85,3.4928571428571438
3.453954081632653,3.5,2.45
3.803954081632653,3.85,3.3428571428571425
3.453954081632653,3.5,3.192857142857143
3.103954081632653,3.15,2.5357142857142856
-0.0460459183673469,0.0,1.2714285714285716
3.103954081632653,3.15,3.4928571428571438
3.103954081632653,3.15,3.242857142857143
3.803954081632653,3.85,3.4928571428571438
3.803954081632653,3.85,3.4928571428571438
3.107142857142857,3.15,3.107142857142857
3.103954081632653,3.15,3.0500000000000003
3.103954081632653,3.15,2.4
3.803954081632653,3.85,3.4928571428571438
2.153954081632653,2.2,2.921428571428572
3.442857142857143,3.5,3.442857142857143
3.442857142857143,3.5,3.442857142857143
3.803954081632653,3.85,3.4928571428571438
3.803954081632653,3.85,3.4928571428571438
3.103954081632653,3.15,3.014285714285714
3.103954081632653,3.15,2.5857142857142854
3.453954081632653,3.5,3.3428571428571425
2.153954081632653,2.2,3.057142857142857
3.453954081632653,3.5,3.107142857142857
3.453954081632653,3.5,3.3428571428571425
3.85,3.5,3.85
2.153954081632653,2.2,3.014285714285714
3.103954081632653,3.15,2.8642857142857143
3.142857142857143,3.15,3.142857142857143
3.103954081632653,3.15,2.2642857142857142
3.803954081632653,3.85,3.3428571428571425
3.5500000000000003,3.5,3.5500000000000003
3.803954081632653,3.85,3.4928571428571438
3.803954081632653,3.85,3.4928571428571438
3.803954081632653,3.85,3.4928571428571438
2.803954081632653,2.85,3.0428571428571423
3.803954081632653,3.85,3.3428571428571425
3.453954081632653,3.5,3.142857142857143
3.103954081632653,3.15,3.292857142857143
3.803954081632653,3.85,2.785714285714286
1.3039540816326531,1.35,3.0428571428571423
3.453954081632653,3.5,2.6357142857142857
3.803954081632653,3.85,3.2928571428571423
3.442857142857143,3.5,3.442857142857143
3.103954081632653,3.15,3.4928571428571438
3.803954081632653,3.85,3.3428571428571425
3.803954081632653,3.85,3.192857142857143
3.4928571428571438,3.5,3.4928571428571438
3.803954081632653,3.85,3.442857142857143
2.803954081632653,2.85,3.192857142857143
3.453954081632653,3.5,3.142857142857143
3.453954081632653,3.5,3.192857142857143
2.153954081632653,2.2,2.5857142857142854
3.803954081632653,3.85,3.3428571428571425
3.803954081632653,3.85,3.4928571428571438
2.803954081632653,2.85,3.442857142857143
3.103954081632653,3.15,3.0428571428571423
3.1785714285714284,3.15,3.1785714285714284
3.5500000000000003,3.5,3.5500000000000003
3.803954081632653,3.85,3.4928571428571438
2.153954081632653,2.2,2.0785714285714287
3.103954081632653,3.15,3.4928571428571438
2.153954081632653,2.2,2.0785714285714287
3.103954081632653,3.15,2.992857142857143
3.103954081632653,3.15,3.057142857142857
3.453954081632653,3.5,2.957142857142857
3.803954081632653,3.85,3.2928571428571423
2.803954081632653,2.85,3.192857142857143
3.453954081632653,3.5,3.3428571428571425
3.803954081632653,3.85,3.4928571428571438
2.803954081632653,2.85,3.1214285714285714
2.153954081632653,2.2,2.671428571428572
3.803954081632653,3.85,3.4928571428571438
3.453954081632653,3.5,3.142857142857143
3.453954081632653,3.5,2.5857142857142854
2.803954081632653,2.85,2.4857142857142853
3.803954081632653,3.85,3.3428571428571425
3.803954081632653,3.85,3.4928571428571438
3.103954081632653,3.15,2.4857142857142853
3.103954081632653,3.15,3.0500000000000003
3.103954081632653,3.15,2.5357142857142856
3.453954081632653,3.5,2.957142857142857
3.7,3.5,3.7
3.103954081632653,3.15,3.2928571428571423
2.803954081632653,2.85,3.3428571428571425
3.803954081632653,3.85,3.3428571428571425
3.803954081632653,3.85,3.4928571428571438
3.803954081632653,3.85,3.3500000000000005
3.103954081632653,3.15,2.0785714285714287
3.803954081632653,3.85,3.4928571428571438
3.142857142857143,3.15,3.142857142857143
3.803954081632653,3.85,3.4928571428571438
3.803954081632653,3.85,3.4928571428571438
2.153954081632653,2.2,2.0785714285714287
2.2,2.2,2.2
3.803954081632653,3.85,3.321428571428572
2.153954081632653,2.2,2.842857142857143
2.803954081632653,2.85,2.542857142857143
-0.0460459183673469,0.0,2.821428571428572
3.103954081632653,3.15,3.4928571428571438
2.2642857142857142,2.2,2.2642857142857142
3.103954081632653,3.15,2.8142857142857145
2.785714285714286,2.85,2.785714285714286
2.803954081632653,2.85,2.357142857142857
2.153954081632653,2.2,2.842857142857143
3.192857142857143,3.15,3.192857142857143
3.103954081632653,3.15,2.907142857142857
3.103954081632653,3.15,3.014285714285714
2.153954081632653,2.2,2.4857142857142853
3.4928571428571438,3.5,3.4928571428571438
3.803954081632653,3.85,3.4928571428571438
