calibration_prediction,origin,calibration_true,individual_f
3.107142857142857,3.107142857142857,3.15,3.107142857142857
3.103954081632653,3.0500000000000003,3.15,3.103954081632653
3.103954081632653,2.4,3.15,3.103954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
2.1539540816326532,2.9214285714285717,2.2,2.1539540816326532
3.442857142857143,3.442857142857143,3.5,3.442857142857143
3.442857142857143,3.442857142857143,3.5,3.442857142857143
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.103954081632653,3.014285714285714,3.15,3.103954081632653
3.103954081632653,2.5857142857142854,3.15,3.103954081632653
3.453954081632653,3.3428571428571425,3.5,3.453954081632653
2.1539540816326532,3.057142857142857,2.2,2.1539540816326532
3.453954081632653,3.107142857142857,3.5,3.453954081632653
3.453954081632653,3.3428571428571425,3.5,3.453954081632653
3.85,3.85,3.5,3.85
2.1539540816326532,3.014285714285714,2.2,2.1539540816326532
3.103954081632653,2.8642857142857143,3.15,3.103954081632653
3.142857142857143,3.142857142857143,3.15,3.142857142857143
3.103954081632653,2.2642857142857142,3.15,3.103954081632653
3.803954081632653,3.3428571428571425,3.85,3.803954081632653
3.5500000000000003,3.5500000000000003,3.5,3.5500000000000003
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
2.803954081632653,3.0428571428571423,2.85,2.803954081632653
3.803954081632653,3.3428571428571425,3.85,3.803954081632653
3.453954081632653,3.142857142857143,3.5,3.453954081632653
3.103954081632653,3.292857142857143,3.15,3.103954081632653
3.803954081632653,2.785714285714286,3.85,3.803954081632653
1.3039540816326531,3.0428571428571423,1.35,1.3039540816326531
3.453954081632653,2.6357142857142857,3.5,3.453954081632653
3.803954081632653,3.2928571428571423,3.85,3.803954081632653
3.442857142857143,3.442857142857143,3.5,3.442857142857143
3.103954081632653,3.4928571428571433,3.15,3.103954081632653
3.803954081632653,3.3428571428571425,3.85,3.803954081632653
3.803954081632653,3.192857142857143,3.85,3.803954081632653
3.4928571428571433,3.4928571428571433,3.5,3.4928571428571433
3.803954081632653,3.442857142857143,3.85,3.803954081632653
2.803954081632653,3.192857142857143,2.85,2.803954081632653
3.453954081632653,3.142857142857143,3.5,3.453954081632653
3.453954081632653,3.192857142857143,3.5,3.453954081632653
2.1539540816326532,2.5857142857142854,2.2,2.1539540816326532
3.803954081632653,3.3428571428571425,3.85,3.803954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
2.803954081632653,3.442857142857143,2.85,2.803954081632653
3.103954081632653,3.0428571428571423,3.15,3.103954081632653
3.1785714285714284,3.1785714285714284,3.15,3.1785714285714284
3.5500000000000003,3.5500000000000003,3.5,3.5500000000000003
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
2.1539540816326532,2.0785714285714287,2.2,2.1539540816326532
3.103954081632653,3.4928571428571433,3.15,3.103954081632653
2.1539540816326532,2.0785714285714287,2.2,2.1539540816326532
3.103954081632653,2.992857142857143,3.15,3.103954081632653
3.103954081632653,3.057142857142857,3.15,3.103954081632653
3.453954081632653,2.957142857142857,3.5,3.453954081632653
3.803954081632653,3.2928571428571423,3.85,3.803954081632653
2.803954081632653,3.192857142857143,2.85,2.803954081632653
3.453954081632653,3.3428571428571425,3.5,3.453954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
2.803954081632653,3.1214285714285714,2.85,2.803954081632653
2.1539540816326532,2.6714285714285717,2.2,2.1539540816326532
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.453954081632653,3.142857142857143,3.5,3.453954081632653
3.453954081632653,2.5857142857142854,3.5,3.453954081632653
2.803954081632653,2.4857142857142853,2.85,2.803954081632653
3.803954081632653,3.3428571428571425,3.85,3.803954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.103954081632653,2.4857142857142853,3.15,3.103954081632653
3.103954081632653,3.0500000000000003,3.15,3.103954081632653
3.103954081632653,2.5357142857142856,3.15,3.103954081632653
3.453954081632653,2.957142857142857,3.5,3.453954081632653
3.6999999999999997,3.6999999999999997,3.5,3.6999999999999997
3.103954081632653,3.2928571428571423,3.15,3.103954081632653
2.803954081632653,3.3428571428571425,2.85,2.803954081632653
3.803954081632653,3.3428571428571425,3.85,3.803954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.803954081632653,3.3500000000000005,3.85,3.803954081632653
3.103954081632653,2.0785714285714287,3.15,3.103954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.142857142857143,3.142857142857143,3.15,3.142857142857143
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
2.1539540816326532,2.0785714285714287,2.2,2.1539540816326532
2.2,2.2,2.2,2.2
3.803954081632653,3.3214285714285716,3.85,3.803954081632653
2.1539540816326532,2.842857142857143,2.2,2.1539540816326532
2.803954081632653,2.542857142857143,2.85,2.803954081632653
-0.04604591836734695,2.8214285714285716,0.0,-0.04604591836734695
3.103954081632653,3.4928571428571433,3.15,3.103954081632653
2.2642857142857142,2.2642857142857142,2.2,2.2642857142857142
3.103954081632653,2.8142857142857145,3.15,3.103954081632653
2.785714285714286,2.785714285714286,2.85,2.785714285714286
2.803954081632653,2.357142857142857,2.85,2.803954081632653
2.1539540816326532,2.842857142857143,2.2,2.1539540816326532
3.192857142857143,3.192857142857143,3.15,3.192857142857143
3.103954081632653,2.9071428571428575,3.15,3.103954081632653
3.103954081632653,3.014285714285714,3.15,3.103954081632653
2.1539540816326532,2.4857142857142853,2.2,2.1539540816326532
3.4928571428571433,3.4928571428571433,3.5,3.4928571428571433
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.103954081632653,2.4857142857142853,3.15,3.103954081632653
3.103954081632653,3.442857142857143,3.15,3.103954081632653
3.103954081632653,2.807142857142857,3.15,3.103954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
-0.04604591836734695,2.2642857142857142,0.0,-0.04604591836734695
3.803954081632653,3.3428571428571425,3.85,3.803954081632653
2.1539540816326532,3.142857142857143,2.2,2.1539540816326532
3.453954081632653,2.8214285714285716,3.5,3.453954081632653
2.803954081632653,3.107142857142857,2.85,2.803954081632653
2.1539540816326532,2.5857142857142854,2.2,2.1539540816326532
2.1539540816326532,2.8428571428571425,2.2,2.1539540816326532
3.103954081632653,2.5357142857142856,3.15,3.103954081632653
3.803954081632653,3.057142857142857,3.85,3.803954081632653
3.803954081632653,3.442857142857143,3.85,3.803954081632653
3.103954081632653,3.0428571428571423,3.15,3.103954081632653
3.453954081632653,2.35,3.5,3.453954081632653
3.453954081632653,2.842857142857143,3.5,3.453954081632653
3.803954081632653,2.5857142857142854,3.85,3.803954081632653
3.103954081632653,2.8642857142857143,3.15,3.103954081632653
3.453954081632653,3.2928571428571423,3.5,3.453954081632653
3.103954081632653,2.442857142857143,3.15,3.103954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.803954081632653,3.192857142857143,3.85,3.803954081632653
3.803954081632653,3.2928571428571423,3.85,3.803954081632653
3.192857142857143,3.192857142857143,3.15,3.192857142857143
3.103954081632653,2.8428571428571425,3.15,3.103954081632653
3.453954081632653,3.192857142857143,3.5,3.453954081632653
3.142857142857143,3.142857142857143,3.15,3.142857142857143
3.103954081632653,2.707142857142857,3.15,3.103954081632653
2.142857142857143,2.142857142857143,2.2,2.142857142857143
3.453954081632653,2.807142857142857,3.5,3.453954081632653
3.103954081632653,3.3428571428571425,3.15,3.103954081632653
3.453954081632653,3.142857142857143,3.5,3.453954081632653
3.803954081632653,3.3428571428571425,3.85,3.803954081632653
3.453954081632653,3.192857142857143,3.5,3.453954081632653
3.4928571428571433,3.4928571428571433,3.5,3.4928571428571433
2.803954081632653,2.442857142857143,2.85,2.803954081632653
3.803954081632653,2.6714285714285717,3.85,3.803954081632653
2.1539540816326532,2.4857142857142853,2.2,2.1539540816326532
2.1539540816326532,2.0785714285714287,2.2,2.1539540816326532
3.453954081632653,3.057142857142857,3.5,3.453954081632653
2.803954081632653,2.142857142857143,2.85,2.803954081632653
3.453954081632653,2.2642857142857142,3.5,3.453954081632653
3.103954081632653,2.9214285714285717,3.15,3.103954081632653
2.803954081632653,2.4928571428571433,2.85,2.803954081632653
2.1539540816326532,3.192857142857143,2.2,2.1539540816326532
2.1539540816326532,2.0785714285714287,2.2,2.1539540816326532
3.103954081632653,3.25,3.15,3.103954081632653
1.3039540816326531,1.6142857142857143,1.35,1.3039540816326531
3.103954081632653,3.3428571428571425,3.15,3.103954081632653
2.1539540816326532,2.0785714285714287,2.2,2.1539540816326532
2.1539540816326532,2.5357142857142856,2.2,2.1539540816326532
3.803954081632653,3.392857142857143,3.85,3.803954081632653
2.803954081632653,3.2714285714285714,2.85,2.803954081632653
2.1539540816326532,2.5857142857142854,2.2,2.1539540816326532
-0.04604591836734695,1.9500000000000004,0.0,-0.04604591836734695
2.8642857142857143,2.8642857142857143,2.85,2.8642857142857143
-0.04604591836734695,3.192857142857143,0.0,-0.04604591836734695
2.1539540816326532,2.0785714285714287,2.2,2.1539540816326532
3.453954081632653,3.2928571428571423,3.5,3.453954081632653
2.8214285714285716,2.8214285714285716,2.85,2.8214285714285716
2.2142857142857144,2.2142857142857144,2.2,2.2142857142857144
1.3039540816326531,2.4857142857142853,1.35,1.3039540816326531
2.1539540816326532,2.785714285714286,2.2,2.1539540816326532
2.1539540816326532,2.357142857142857,2.2,2.1539540816326532
2.803954081632653,3.4928571428571433,2.85,2.803954081632653
2.803954081632653,2.542857142857143,2.85,2.803954081632653
3.453954081632653,3.057142857142857,3.5,3.453954081632653
3.453954081632653,3.3428571428571425,3.5,3.453954081632653
2.803954081632653,2.6357142857142857,2.85,2.803954081632653
3.803954081632653,3.192857142857143,3.85,3.803954081632653
2.803954081632653,3.057142857142857,2.85,2.803954081632653
3.103954081632653,2.785714285714286,3.15,3.103954081632653
3.803954081632653,3.107142857142857,3.85,3.803954081632653
3.103954081632653,2.5357142857142856,3.15,3.103954081632653
3.8000000000000003,3.8000000000000003,3.85,3.8000000000000003
3.103954081632653,2.6214285714285714,3.15,3.103954081632653
2.803954081632653,2.357142857142857,2.85,2.803954081632653
3.142857142857143,3.142857142857143,3.15,3.142857142857143
2.803954081632653,2.357142857142857,2.85,2.803954081632653
3.103954081632653,3.2714285714285714,3.15,3.103954081632653
2.803954081632653,2.2642857142857142,2.85,2.803954081632653
2.1539540816326532,2.0785714285714287,2.2,2.1539540816326532
3.803954081632653,3.2928571428571423,3.85,3.803954081632653
2.1539540816326532,2.992857142857143,2.2,2.1539540816326532
3.453954081632653,2.6714285714285713,3.5,3.453954081632653
3.803954081632653,3.442857142857143,3.85,3.803954081632653
3.103954081632653,2.35,3.15,3.103954081632653
3.453954081632653,2.8142857142857145,3.5,3.453954081632653
3.85,3.85,3.85,3.85
3.453954081632653,3.142857142857143,3.5,3.453954081632653
2.803954081632653,1.9500000000000004,2.85,2.803954081632653
3.85,3.85,3.85,3.85
3.803954081632653,2.8428571428571425,3.85,3.803954081632653
3.85,3.85,3.85,3.85
2.803954081632653,3.3214285714285716,2.85,2.803954081632653
2.803954081632653,2.542857142857143,2.85,2.803954081632653
3.803954081632653,3.1785714285714284,3.85,3.803954081632653
3.453954081632653,2.842857142857143,3.5,3.453954081632653
2.803954081632653,3.25,2.85,2.803954081632653
3.142857142857143,3.142857142857143,3.15,3.142857142857143
3.103954081632653,3.2928571428571423,3.15,3.103954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.85,3.85,3.85,3.85
2.803954081632653,2.4499999999999997,2.85,2.803954081632653
3.103954081632653,3.057142857142857,3.15,3.103954081632653
3.453954081632653,3.057142857142857,3.5,3.453954081632653
3.4928571428571433,3.4928571428571433,3.5,3.4928571428571433
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.803954081632653,3.142857142857143,3.85,3.803954081632653
1.3039540816326531,1.6142857142857143,1.35,1.3039540816326531
3.453954081632653,2.5857142857142854,3.5,3.453954081632653
3.103954081632653,3.014285714285714,3.15,3.103954081632653
3.453954081632653,2.8428571428571425,3.5,3.453954081632653
3.103954081632653,2.35,3.15,3.103954081632653
3.453954081632653,3.3428571428571425,3.5,3.453954081632653
3.0928571428571425,3.0928571428571425,3.15,3.0928571428571425
2.1539540816326532,2.5357142857142856,2.2,2.1539540816326532
3.453954081632653,2.9071428571428575,3.5,3.453954081632653
3.103954081632653,2.6214285714285714,3.15,3.103954081632653
2.803954081632653,3.3428571428571425,2.85,2.803954081632653
3.453954081632653,2.8857142857142857,3.5,3.453954081632653
3.103954081632653,2.5857142857142854,3.15,3.103954081632653
3.442857142857143,3.442857142857143,3.5,3.442857142857143
3.453954081632653,3.3428571428571425,3.5,3.453954081632653
3.192857142857143,3.192857142857143,3.15,3.192857142857143
3.453954081632653,3.142857142857143,3.5,3.453954081632653
3.453954081632653,3.142857142857143,3.5,3.453954081632653
2.1539540816326532,2.0785714285714287,2.2,2.1539540816326532
2.1539540816326532,2.435714285714286,2.2,2.1539540816326532
2.1539540816326532,2.0785714285714287,2.2,2.1539540816326532
3.103954081632653,3.3428571428571425,3.15,3.103954081632653
2.803954081632653,2.4499999999999997,2.85,2.803954081632653
2.1539540816326532,2.357142857142857,2.2,2.1539540816326532
3.453954081632653,3.2428571428571433,3.5,3.453954081632653
2.1539540816326532,2.4499999999999997,2.2,2.1539540816326532
2.1539540816326532,3.1785714285714284,2.2,2.1539540816326532
2.803954081632653,3.1214285714285714,2.85,2.803954081632653
3.107142857142857,3.107142857142857,3.15,3.107142857142857
2.803954081632653,2.0785714285714287,2.85,2.803954081632653
3.103954081632653,2.435714285714286,3.15,3.103954081632653
3.103954081632653,3.4928571428571433,3.15,3.103954081632653
2.803954081632653,2.9642857142857144,2.85,2.803954081632653
2.1539540816326532,2.5857142857142854,2.2,2.1539540816326532
3.103954081632653,3.4928571428571433,3.15,3.103954081632653
3.803954081632653,3.057142857142857,3.85,3.803954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.453954081632653,3.2928571428571423,3.5,3.453954081632653
3.4928571428571433,3.4928571428571433,3.5,3.4928571428571433
1.3039540816326531,1.6142857142857143,1.35,1.3039540816326531
2.803954081632653,1.6142857142857143,2.85,2.803954081632653
3.803954081632653,3.4928571428571433,3.85,3.803954081632653
3.803954081632653,2.8142857142857145,3.85,3.803954081632653
3.103954081632653,2.4857142857142853,3.15,3.103954081632653
3.803954081632653,2.5357142857142856,3.85,3.803954081632653
-0.04604591836734695,1.8214285714285714,0.0,-0.04604591836734695
2.2642857142857142,2.2642857142857142,2.2,2.2642857142857142
2.1539540816326532,3.142857142857143,2.2,2.1539540816326532
3.803954081632653,3.3428571428571425,3.85,3.803954081632653
3.103954081632653,2.6214285714285714,3.15,3.103954081632653
1.3039540816326531,1.8357142857142859,1.35,1.3039540816326531
2.1539540816326532,2.4857142857142853,2.2,2.1539540816326532
3.453954081632653,2.8642857142857143,3.5,3.453954081632653
3.803954081632653,3.2714285714285714,3.85,3.803954081632653
3.453954081632653,3.192857142857143,3.5,3.453954081632653
3.103954081632653,2.6714285714285713,3.15,3.103954081632653
3.453954081632653,3.25,3.5,3.453954081632653
2.803954081632653,2.4857142857142853,2.85,2.803954081632653
2.803954081632653,2.4928571428571433,2.85,2.803954081632653
2.803954081632653,2.0785714285714287,2.85,2.803954081632653
3.803954081632653,3.3428571428571425,3.85,3.803954081632653
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,2.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.15,3.85
3.85,3.85,2.85,3.85
3.85,3.85,3.5,3.85
3.8000000000000003,3.8000000000000003,3.5,3.8000000000000003
3.85,3.85,3.85,3.85
3.85,3.85,3.15,3.85
3.85,3.85,3.15,3.85
3.85,3.85,2.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.5,3.85
3.8000000000000003,3.8000000000000003,3.5,3.8000000000000003
3.85,3.85,3.85,3.85
3.85,3.85,3.5,3.85
3.85,3.85,3.5,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,2.85,3.85
3.85,3.85,2.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,2.85,3.85
3.803954081632653,3.65,3.85,3.803954081632653
3.85,3.85,3.5,3.85
3.85,3.85,2.2,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.5,3.85
3.8000000000000003,3.8000000000000003,3.85,3.8000000000000003
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.5,3.85
3.85,3.85,3.85,3.85
3.453954081632653,3.65,3.5,3.453954081632653
3.85,3.85,3.85,3.85
3.103954081632653,3.65,3.15,3.103954081632653
3.4571428571428577,3.4571428571428577,3.5,3.4571428571428577
3.8000000000000003,3.8000000000000003,3.85,3.8000000000000003
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.8000000000000003,3.8000000000000003,3.85,3.8000000000000003
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
2.1539540816326532,3.2785714285714285,2.2,2.1539540816326532
3.85,3.85,3.85,3.85
3.85,3.85,3.5,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,2.85,3.85
3.8000000000000003,3.8000000000000003,2.85,3.8000000000000003
3.85,3.85,3.5,3.85
3.8000000000000003,3.8000000000000003,3.85,3.8000000000000003
3.8000000000000003,3.8000000000000003,3.85,3.8000000000000003
3.85,3.85,3.85,3.85
3.507142857142857,3.507142857142857,3.5,3.507142857142857
3.103954081632653,3.65,3.15,3.103954081632653
3.8000000000000003,3.8000000000000003,2.85,3.8000000000000003
3.85,3.85,3.85,3.85
3.85,3.85,3.5,3.85
3.803954081632653,3.3642857142857143,3.85,3.803954081632653
3.85,3.85,3.5,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.803954081632653,3.5571428571428574,3.85,3.803954081632653
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.15,3.85
3.103954081632653,3.4142857142857146,3.15,3.103954081632653
3.85,3.85,3.85,3.85
2.1539540816326532,3.0285714285714285,2.2,2.1539540816326532
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
2.1539540816326532,3.3285714285714287,2.2,2.1539540816326532
3.85,3.85,3.5,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.103954081632653,3.6,3.15,3.103954081632653
3.803954081632653,3.042857142857143,3.85,3.803954081632653
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.4499999999999997,3.4499999999999997,3.5,3.4499999999999997
3.75,3.75,3.85,3.75
3.103954081632653,3.4499999999999997,3.15,3.103954081632653
3.6999999999999997,3.6999999999999997,3.5,3.6999999999999997
3.85,3.85,3.85,3.85
3.103954081632653,3.3642857142857143,3.15,3.103954081632653
3.1142857142857143,3.1142857142857143,3.15,3.1142857142857143
3.85,3.85,3.5,3.85
2.803954081632653,3.0285714285714285,2.85,2.803954081632653
3.103954081632653,3.6,3.15,3.103954081632653
3.6999999999999997,3.6999999999999997,3.5,3.6999999999999997
3.85,3.85,3.85,3.85
